InstituteNo,year,institute_type,round_no,quota,pool,institute_short,program_name,program_duration,degree_short,category,opening_rank,closing_rank
19,2021,NIT,1,OS,Gender-Neutral,NIT-Nagaland,Electronics and Communication Engineering,4 Years,B.Tech,GEN,24910,32918
19,2021,NIT,1,OS,Female-Only,NIT-Nagaland,Electronics and Communication Engineering,4 Years,B.Tech,GEN,34974,38184
19,2021,NIT,1,OS,Gender-Neutral,NIT-Nagaland,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,35391,40236
19,2021,NIT,1,OS,Female-Only,NIT-Nagaland,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,41074,43924
19,2021,NIT,1,OS,Gender-Neutral,NIT-Nagaland,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,34565,39095
19,2021,NIT,1,OS,Female-Only,NIT-Nagaland,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,42176,42176
19,2021,NIT,1,OS,Gender-Neutral,NIT-Nagaland,Electronics and Communication Engineering,4 Years,B.Tech,GEN,24910,32918
19,2021,NIT,1,OS,Female-Only,NIT-Nagaland,Electronics and Communication Engineering,4 Years,B.Tech,GEN,34974,38184
19,2021,NIT,1,OS,Gender-Neutral,NIT-Nagaland,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,35391,40236
19,2021,NIT,1,OS,Female-Only,NIT-Nagaland,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,41074,43924
19,2021,NIT,1,OS,Gender-Neutral,NIT-Nagaland,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,34565,39095
19,2021,NIT,1,OS,Female-Only,NIT-Nagaland,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,42176,42176
19,2021,NIT,1,OS,Gender-Neutral,NIT-Nagaland,Electronics and Communication Engineering,4 Years,B.Tech,GEN,24910,32918
19,2021,NIT,1,OS,Female-Only,NIT-Nagaland,Electronics and Communication Engineering,4 Years,B.Tech,GEN,34974,38184
19,2021,NIT,1,OS,Gender-Neutral,NIT-Nagaland,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,35391,40236
19,2021,NIT,1,OS,Female-Only,NIT-Nagaland,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,41074,43924
19,2021,NIT,1,OS,Gender-Neutral,NIT-Nagaland,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,34565,39095
19,2021,NIT,1,OS,Female-Only,NIT-Nagaland,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,42176,42176
19,2021,NIT,1,OS,Gender-Neutral,NIT-Nagaland,Electronics and Communication Engineering,4 Years,B.Tech,GEN,24910,32918
19,2021,NIT,1,OS,Female-Only,NIT-Nagaland,Electronics and Communication Engineering,4 Years,B.Tech,GEN,34974,38184
19,2021,NIT,1,OS,Gender-Neutral,NIT-Nagaland,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,35391,40236
19,2021,NIT,1,OS,Female-Only,NIT-Nagaland,Electronics and Instrumentation Engineering,4 Years,B.Tech,GEN,41074,43924
21,2021,NIT,1,HS,Gender-Neutral,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,21946,25958
21,2021,NIT,1,HS,Female-Only,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,6284,34027
21,2021,NIT,1,OS,Gender-Neutral,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,10295,22989
21,2021,NIT,1,OS,Female-Only,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,27895,30072
21,2021,NIT,1,HS,Gender-Neutral,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,14014,20343
21,2021,NIT,1,HS,Female-Only,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,25100,28609
21,2021,NIT,1,HS,Gender-Neutral,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,21946,25958
21,2021,NIT,1,HS,Female-Only,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,6284,34027
21,2021,NIT,1,OS,Gender-Neutral,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,10295,22989
21,2021,NIT,1,OS,Female-Only,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,27895,30072
21,2021,NIT,1,HS,Gender-Neutral,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,14014,20343
21,2021,NIT,1,HS,Female-Only,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,25100,28609
21,2021,NIT,1,HS,Gender-Neutral,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,21946,25958
21,2021,NIT,1,HS,Female-Only,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,6284,34027
21,2021,NIT,1,OS,Gender-Neutral,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,10295,22989
21,2021,NIT,1,OS,Female-Only,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,27895,30072
21,2021,NIT,1,HS,Gender-Neutral,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,14014,20343
21,2021,NIT,1,HS,Female-Only,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,25100,28609
21,2021,NIT,1,HS,Gender-Neutral,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,21946,25958
21,2021,NIT,1,HS,Female-Only,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,6284,34027
21,2021,NIT,1,OS,Gender-Neutral,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,10295,22989
21,2021,NIT,1,OS,Female-Only,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,27895,30072
21,2021,NIT,1,HS,Gender-Neutral,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,14014,20343
21,2021,NIT,1,HS,Female-Only,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,25100,28609
21,2021,NIT,1,HS,Gender-Neutral,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,21946,25958
21,2021,NIT,1,HS,Female-Only,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,6284,34027
21,2021,NIT,1,OS,Gender-Neutral,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,10295,22989
21,2021,NIT,1,OS,Female-Only,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,27895,30072
21,2021,NIT,1,HS,Gender-Neutral,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,14014,20343
21,2021,NIT,1,HS,Female-Only,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,25100,28609
21,2021,NIT,1,HS,Gender-Neutral,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,21946,25958
21,2021,NIT,1,HS,Female-Only,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,6284,34027
21,2021,NIT,1,OS,Gender-Neutral,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,10295,22989
21,2021,NIT,1,OS,Female-Only,NIT-Patna,Electrical Engineering,4 Years,B.Tech,GEN,27895,30072
21,2021,NIT,1,HS,Gender-Neutral,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,14014,20343
21,2021,NIT,1,HS,Female-Only,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,25100,28609
21,2021,NIT,1,OS,Gender-Neutral,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,12935,17871
21,2021,NIT,1,OS,Female-Only,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,21876,25701
21,2021,NIT,1,OS,Gender-Neutral,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,12935,17871
21,2021,NIT,1,OS,Female-Only,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,21876,25701
21,2021,NIT,1,OS,Gender-Neutral,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,12935,17871
21,2021,NIT,1,OS,Female-Only,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,21876,25701
21,2021,NIT,1,OS,Gender-Neutral,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,12935,17871
21,2021,NIT,1,OS,Female-Only,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,21876,25701
21,2021,NIT,1,OS,Gender-Neutral,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,12935,17871
21,2021,NIT,1,OS,Female-Only,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,21876,25701
21,2021,NIT,1,OS,Gender-Neutral,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,12935,17871
21,2021,NIT,1,OS,Female-Only,NIT-Patna,Electronics and Communication Engineering,4 Years,B.Tech,GEN,21876,25701
22,2021,NIT,1,HS,Gender-Neutral,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,57154,125758
22,2021,NIT,1,HS,Female-Only,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,135881,158546
22,2021,NIT,1,OS,Gender-Neutral,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,18645,24597
22,2021,NIT,1,OS,Female-Only,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,28415,28415
22,2021,NIT,1,HS,Gender-Neutral,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,59700,97297
22,2021,NIT,1,HS,Female-Only,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,126782,135725
22,2021,NIT,1,HS,Gender-Neutral,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,57154,125758
22,2021,NIT,1,HS,Female-Only,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,135881,158546
22,2021,NIT,1,OS,Gender-Neutral,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,18645,24597
22,2021,NIT,1,OS,Female-Only,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,28415,28415
22,2021,NIT,1,HS,Gender-Neutral,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,59700,97297
22,2021,NIT,1,HS,Female-Only,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,126782,135725
22,2021,NIT,1,HS,Gender-Neutral,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,57154,125758
22,2021,NIT,1,HS,Female-Only,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,135881,158546
22,2021,NIT,1,OS,Gender-Neutral,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,18645,24597
22,2021,NIT,1,OS,Female-Only,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,28415,28415
22,2021,NIT,1,HS,Gender-Neutral,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,59700,97297
22,2021,NIT,1,HS,Female-Only,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,126782,135725
22,2021,NIT,1,HS,Gender-Neutral,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,57154,125758
22,2021,NIT,1,HS,Female-Only,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,135881,158546
22,2021,NIT,1,OS,Gender-Neutral,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,18645,24597
22,2021,NIT,1,OS,Female-Only,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,28415,28415
22,2021,NIT,1,HS,Gender-Neutral,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,59700,97297
22,2021,NIT,1,HS,Female-Only,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,126782,135725
22,2021,NIT,1,HS,Gender-Neutral,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,57154,125758
22,2021,NIT,1,HS,Female-Only,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,135881,158546
22,2021,NIT,1,OS,Gender-Neutral,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,18645,24597
22,2021,NIT,1,OS,Female-Only,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,28415,28415
22,2021,NIT,1,HS,Gender-Neutral,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,59700,97297
22,2021,NIT,1,HS,Female-Only,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,126782,135725
22,2021,NIT,1,HS,Gender-Neutral,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,57154,125758
22,2021,NIT,1,HS,Female-Only,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,135881,158546
22,2021,NIT,1,OS,Gender-Neutral,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,18645,24597
22,2021,NIT,1,OS,Female-Only,NIT-Puducherry,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,28415,28415
22,2021,NIT,1,HS,Gender-Neutral,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,59700,97297
22,2021,NIT,1,HS,Female-Only,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,126782,135725
22,2021,NIT,1,OS,Gender-Neutral,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,14981,18486
22,2021,NIT,1,OS,Female-Only,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,16223,23708
22,2021,NIT,1,OS,Gender-Neutral,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,14981,18486
22,2021,NIT,1,OS,Female-Only,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,16223,23708
22,2021,NIT,1,OS,Gender-Neutral,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,14981,18486
22,2021,NIT,1,OS,Female-Only,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,16223,23708
22,2021,NIT,1,OS,Gender-Neutral,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,14981,18486
22,2021,NIT,1,OS,Female-Only,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,16223,23708
22,2021,NIT,1,OS,Gender-Neutral,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,14981,18486
22,2021,NIT,1,OS,Female-Only,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,16223,23708
22,2021,NIT,1,OS,Gender-Neutral,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,14981,18486
22,2021,NIT,1,OS,Female-Only,NIT-Puducherry,Electronics and Communication Engineering,4 Years,B.Tech,GEN,16223,23708
23,2021,NIT,1,HS,Gender-Neutral,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,31094,40619
23,2021,NIT,1,HS,Female-Only,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,37860,40300
23,2021,NIT,1,OS,Gender-Neutral,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,15600,20334
23,2021,NIT,1,OS,Female-Only,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,23670,26634
23,2021,NIT,1,HS,Gender-Neutral,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,18614,32263
23,2021,NIT,1,HS,Female-Only,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,30299,37657
23,2021,NIT,1,OS,Gender-Neutral,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,11261,15108
23,2021,NIT,1,OS,Female-Only,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,20721,21557
23,2021,NIT,1,HS,Gender-Neutral,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,31094,40619
23,2021,NIT,1,HS,Female-Only,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,37860,40300
23,2021,NIT,1,OS,Gender-Neutral,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,15600,20334
23,2021,NIT,1,OS,Female-Only,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,23670,26634
23,2021,NIT,1,HS,Gender-Neutral,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,18614,32263
23,2021,NIT,1,HS,Female-Only,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,30299,37657
23,2021,NIT,1,OS,Gender-Neutral,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,11261,15108
23,2021,NIT,1,OS,Female-Only,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,20721,21557
23,2021,NIT,1,HS,Gender-Neutral,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,31094,40619
23,2021,NIT,1,HS,Female-Only,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,37860,40300
23,2021,NIT,1,OS,Gender-Neutral,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,15600,20334
23,2021,NIT,1,OS,Female-Only,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,23670,26634
23,2021,NIT,1,HS,Gender-Neutral,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,18614,32263
23,2021,NIT,1,HS,Female-Only,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,30299,37657
23,2021,NIT,1,OS,Gender-Neutral,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,11261,15108
23,2021,NIT,1,OS,Female-Only,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,20721,21557
23,2021,NIT,1,HS,Gender-Neutral,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,31094,40619
23,2021,NIT,1,HS,Female-Only,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,37860,40300
23,2021,NIT,1,OS,Gender-Neutral,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,15600,20334
23,2021,NIT,1,OS,Female-Only,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,23670,26634
23,2021,NIT,1,HS,Gender-Neutral,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,18614,32263
23,2021,NIT,1,HS,Female-Only,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,30299,37657
23,2021,NIT,1,OS,Gender-Neutral,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,11261,15108
23,2021,NIT,1,OS,Female-Only,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,20721,21557
23,2021,NIT,1,HS,Gender-Neutral,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,31094,40619
23,2021,NIT,1,HS,Female-Only,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,37860,40300
23,2021,NIT,1,OS,Gender-Neutral,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,15600,20334
23,2021,NIT,1,OS,Female-Only,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,23670,26634
23,2021,NIT,1,HS,Gender-Neutral,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,18614,32263
23,2021,NIT,1,HS,Female-Only,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,30299,37657
23,2021,NIT,1,OS,Gender-Neutral,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,11261,15108
23,2021,NIT,1,OS,Female-Only,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,20721,21557
23,2021,NIT,1,HS,Gender-Neutral,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,31094,40619
23,2021,NIT,1,HS,Female-Only,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,37860,40300
23,2021,NIT,1,OS,Gender-Neutral,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,15600,20334
23,2021,NIT,1,OS,Female-Only,NIT-Raipur,Electrical Engineering,4 Years,B.Tech,GEN,23670,26634
23,2021,NIT,1,HS,Gender-Neutral,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,18614,32263
23,2021,NIT,1,HS,Female-Only,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,30299,37657
23,2021,NIT,1,OS,Gender-Neutral,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,11261,15108
23,2021,NIT,1,OS,Female-Only,NIT-Raipur,Electronics and Communication Engineering,4 Years,B.Tech,GEN,20721,21557
25,2021,NIT,1,HS,Gender-Neutral,NIT-Sikkim,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,216198,374887
25,2021,NIT,1,HS,Female-Only,NIT-Sikkim,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,308717,336458
25,2021,NIT,1,OS,Gender-Neutral,NIT-Sikkim,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,28458,33220
25,2021,NIT,1,OS,Female-Only,NIT-Sikkim,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,38260,38260
25,2021,NIT,1,HS,Gender-Neutral,NIT-Sikkim,Electronics and Communication Engineering,4 Years,B.Tech,GEN,238624,336964
25,2021,NIT,1,HS,Female-Only,NIT-Sikkim,Electronics and Communication Engineering,4 Years,B.Tech,GEN,256634,313642
25,2021,NIT,1,OS,Gender-Neutral,NIT-Sikkim,Electronics and Communication Engineering,4 Years,B.Tech,GEN,25948,28916
25,2021,NIT,1,OS,Female-Only,NIT-Sikkim,Electronics and Communication Engineering,4 Years,B.Tech,GEN,37083,37083
25,2021,NIT,1,HS,Gender-Neutral,NIT-Sikkim,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,216198,374887
25,2021,NIT,1,HS,Female-Only,NIT-Sikkim,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,308717,336458
25,2021,NIT,1,OS,Gender-Neutral,NIT-Sikkim,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,28458,33220
25,2021,NIT,1,OS,Female-Only,NIT-Sikkim,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,38260,38260
25,2021,NIT,1,HS,Gender-Neutral,NIT-Sikkim,Electronics and Communication Engineering,4 Years,B.Tech,GEN,238624,336964
25,2021,NIT,1,HS,Female-Only,NIT-Sikkim,Electronics and Communication Engineering,4 Years,B.Tech,GEN,256634,313642
25,2021,NIT,1,OS,Gender-Neutral,NIT-Sikkim,Electronics and Communication Engineering,4 Years,B.Tech,GEN,25948,28916
25,2021,NIT,1,OS,Female-Only,NIT-Sikkim,Electronics and Communication Engineering,4 Years,B.Tech,GEN,37083,37083
25,2021,NIT,1,HS,Gender-Neutral,NIT-Sikkim,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,216198,374887
25,2021,NIT,1,HS,Female-Only,NIT-Sikkim,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,308717,336458
25,2021,NIT,1,OS,Gender-Neutral,NIT-Sikkim,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,28458,33220
25,2021,NIT,1,OS,Female-Only,NIT-Sikkim,Electrical and Electronics Engineering,4 Years,B.Tech,GEN,38260,38260
25,2021,NIT,1,HS,Gender-Neutral,NIT-Sikkim,Electronics and Communication Engineering,4 Years,B.Tech,GEN,238624,336964
25,2021,NIT,1,HS,Female-Only,NIT-Sikkim,Electronics and Communication Engineering,4 Years,B.Tech,GEN,256634,313642
